,step1,step2,prediction,gold
2319,7,12,yes,yes
2320,8,13,yes,yes
2321,9,14,yes,yes
2322,15,10,yes,no
2323,16,11,yes,no
2324,12,17,yes,yes
2325,13,18,yes,yes
2326,14,19,yes,yes
2327,20,15,yes,no
2328,16,21,yes,yes
2329,22,17,yes,no
2330,18,23,yes,yes
2331,5,0,yes,no
2332,6,1,yes,no
2333,7,2,yes,no
2334,8,3,yes,no
2335,9,4,yes,no
2336,10,5,yes,no
2337,6,11,yes,yes
2338,12,7,yes,no
2339,13,8,yes,no
2340,14,9,yes,no
2341,10,15,yes,yes
2342,16,11,yes,no
2343,17,12,yes,no
2344,18,13,yes,no
2345,14,19,yes,yes
2346,20,15,yes,no
2347,16,21,yes,yes
2348,22,17,yes,no
2349,18,23,yes,yes
2350,0,5,yes,yes
2351,6,1,yes,no
2352,7,2,yes,no
2353,3,8,yes,yes
2354,9,4,yes,no
2355,5,10,yes,yes
2356,6,11,yes,yes
2357,7,12,yes,yes
2358,8,13,yes,yes
2359,9,14,yes,yes
2360,10,15,yes,yes
2361,16,11,yes,no
2362,12,17,yes,yes
2363,18,13,yes,no
2364,19,14,yes,no
2365,15,20,yes,yes
2366,16,21,yes,yes
2367,17,22,yes,yes
2368,23,18,yes,no
2369,5,0,yes,no
2370,6,1,yes,no
2371,2,7,yes,yes
2372,8,3,yes,no
2373,4,9,yes,yes
2374,10,5,yes,no
2375,6,11,yes,yes
2376,0,5,yes,yes
2377,1,6,yes,yes
2378,7,2,yes,no
2379,3,8,yes,yes
2380,4,9,yes,yes
2381,5,10,yes,yes
2382,6,11,yes,yes
2383,7,12,yes,yes
2384,13,8,yes,no
2385,9,14,yes,yes
2386,10,15,yes,yes
2387,11,16,yes,yes
2388,17,12,yes,no
2389,18,13,yes,no
2390,19,14,yes,no
2391,20,15,yes,no
2392,21,16,yes,no
2393,17,22,yes,yes
2394,23,18,yes,no
2395,5,0,yes,no
2396,6,1,yes,no
2397,7,2,yes,no
2398,8,3,yes,no
2399,9,4,yes,no
2400,5,10,yes,yes
2401,11,6,yes,no
2402,12,7,yes,no
2403,13,8,yes,no
2404,9,14,yes,yes
2405,15,10,yes,no
2406,16,11,yes,no
2407,17,12,yes,no
2408,5,0,yes,no
2409,1,6,yes,yes
2410,2,7,yes,yes
2411,3,8,yes,yes
2412,9,4,yes,no
2413,5,10,yes,yes
2414,6,11,yes,yes
2415,7,12,yes,yes
2416,8,13,yes,yes
2417,9,14,yes,yes
2418,15,10,yes,no
2419,11,16,yes,yes
2420,12,17,yes,yes
2421,0,5,yes,yes
2422,6,1,yes,no
2423,2,7,yes,yes
2424,8,3,yes,no
2425,4,9,yes,yes
2426,5,10,yes,yes
2427,11,6,yes,no
2428,12,7,yes,no
2429,8,13,yes,yes
2430,14,9,yes,no
2431,10,15,yes,yes
2432,16,11,yes,no
2433,12,17,yes,yes
2434,5,0,yes,no
2435,1,6,yes,yes
2436,7,2,yes,no
2437,8,3,yes,no
2438,9,4,yes,no
2439,5,10,yes,yes
2440,11,6,yes,no
2441,12,7,yes,no
2442,8,13,yes,yes
2443,14,9,yes,no
2444,15,10,yes,no
2445,16,11,yes,no
2446,17,12,yes,no
2447,13,18,yes,yes
2448,14,19,yes,yes
2449,20,15,yes,no
2450,5,0,yes,no
2451,6,1,yes,no
2452,2,7,yes,yes
2453,8,3,yes,no
2454,9,4,yes,no
2455,10,5,yes,no
2456,6,11,yes,yes
2457,12,7,yes,no
2458,8,13,yes,yes
2459,14,9,yes,no
2460,15,10,yes,no
2461,16,11,yes,no
2462,12,17,yes,yes
2463,0,5,yes,yes
2464,1,6,yes,yes
2465,2,7,yes,yes
2466,3,8,yes,yes
2467,4,9,yes,yes
2468,10,5,yes,no
2469,11,6,yes,no
2470,0,5,yes,yes
2471,1,6,yes,yes
2472,2,7,yes,yes
2473,3,8,yes,yes
2474,0,5,yes,yes
2475,6,1,yes,no
2476,2,7,yes,yes
2477,8,3,yes,no
2478,9,4,yes,no
2479,5,10,yes,yes
2480,6,11,yes,yes
2481,7,12,yes,yes
2482,8,13,yes,yes
2483,14,9,yes,no
2484,15,10,yes,no
2485,11,16,yes,yes
2486,17,12,yes,no
2487,13,18,yes,yes
2488,14,19,yes,yes
2489,20,15,yes,no
2490,21,16,yes,no
2491,17,22,yes,yes
2492,18,23,yes,yes
2493,24,19,yes,no
2494,20,25,yes,yes
2495,26,21,yes,no
2496,27,22,yes,no
2497,28,23,yes,no
2498,24,29,yes,yes
2499,5,0,yes,no
2500,1,6,yes,yes
2501,7,2,yes,no
2502,8,3,yes,no
2503,4,9,yes,yes
2504,10,5,yes,no
2505,11,6,yes,no
2506,12,7,yes,no
2507,13,8,yes,no
2508,14,9,yes,no
2509,0,5,yes,yes
2510,6,1,yes,no
2511,2,7,yes,yes
2512,3,8,yes,yes
2513,4,9,yes,yes
2514,10,5,yes,no
2515,6,11,yes,yes
2516,5,0,yes,no
2517,6,1,yes,no
2518,2,7,yes,yes
2519,3,8,yes,yes
2520,9,4,yes,no
2521,5,10,yes,yes
2522,11,6,yes,no
2523,7,12,yes,yes
2524,8,13,yes,yes
2525,9,14,yes,yes
2526,15,10,yes,no
2527,16,11,yes,no
2528,12,17,yes,yes
2529,18,13,yes,no
2530,19,14,yes,no
2531,15,20,yes,yes
2532,16,21,yes,yes
2533,17,22,yes,yes
2534,18,23,yes,yes
2535,24,19,yes,no
2536,25,20,yes,no
2537,26,21,yes,no
2538,27,22,yes,no
2539,23,28,yes,yes
2540,29,24,yes,no
2541,30,25,yes,no
2542,26,31,yes,yes
2543,27,32,yes,yes
2544,28,33,yes,yes
2545,34,29,yes,no
2546,30,35,yes,yes
2547,0,5,yes,yes
2548,6,1,yes,no
2549,2,7,yes,yes
2550,3,8,yes,yes
2551,4,9,yes,yes
2552,10,5,yes,no
2553,6,11,yes,yes
2554,7,12,yes,yes
2555,13,8,yes,no
2556,14,9,yes,no
2557,15,10,yes,no
2558,16,11,yes,no
2559,12,17,yes,yes
2560,5,0,yes,no
2561,1,6,yes,yes
2562,7,2,yes,no
2563,3,8,yes,yes
2564,4,9,yes,yes
2565,5,10,yes,yes
2566,11,6,yes,no
2567,12,7,yes,no
2568,13,8,yes,no
2569,9,14,yes,yes
2570,10,15,yes,yes
2571,11,16,yes,yes
2572,12,17,yes,yes
2573,18,13,yes,no
2574,19,14,yes,no
2575,15,20,yes,yes
2576,21,16,yes,no
2577,22,17,yes,no
2578,18,23,yes,yes
2579,0,5,yes,yes
2580,6,1,yes,no
2581,7,2,yes,no
2582,3,8,yes,yes
2583,9,4,yes,no
2584,5,10,yes,yes
2585,11,6,yes,no
2586,7,12,yes,yes
2587,8,13,yes,yes
2588,9,14,yes,yes
2589,15,10,yes,no
2590,16,11,yes,no
2591,12,17,yes,yes
2592,13,18,yes,yes
2593,14,19,yes,yes
2594,15,20,yes,yes
2595,21,16,yes,no
2596,17,22,yes,yes
2597,23,18,yes,no
2598,5,0,yes,no
2599,6,1,yes,no
2600,7,2,yes,no
2601,8,3,yes,no
2602,9,4,yes,no
2603,10,5,yes,no
2604,11,6,yes,no
2605,12,7,yes,no
2606,8,13,yes,yes
2607,14,9,yes,no
2608,5,0,yes,no
2609,6,1,yes,no
2610,2,7,yes,yes
2611,8,3,yes,no
2612,9,4,yes,no
2613,5,10,yes,yes
2614,6,11,yes,yes
2615,12,7,yes,no
2616,8,13,yes,yes
2617,9,14,yes,yes
2618,15,10,yes,no
2619,16,11,yes,no
2620,17,12,yes,no
2621,5,0,yes,no
2622,6,1,yes,no
2623,7,2,yes,no
2624,8,3,yes,no
2625,9,4,yes,no
2626,10,5,yes,no
2627,6,11,yes,yes
2628,7,12,yes,yes
2629,13,8,yes,no
2630,9,14,yes,yes
2631,10,15,yes,yes
2632,11,16,yes,yes
2633,12,17,yes,yes
2634,0,5,yes,yes
2635,6,1,yes,no
2636,2,7,yes,yes
2637,3,8,yes,yes
2638,4,9,yes,yes
2639,5,10,yes,yes
2640,6,11,yes,yes
2641,7,12,yes,yes
2642,8,13,yes,yes
2643,9,14,yes,yes
2644,5,0,yes,no
2645,1,6,yes,yes
2646,2,7,yes,yes
2647,8,3,yes,no
2648,4,9,yes,yes
2649,5,10,yes,yes
2650,11,6,yes,no
2651,7,12,yes,yes
2652,13,8,yes,no
2653,9,14,yes,yes
2654,15,10,yes,no
2655,16,11,yes,no
2656,17,12,yes,no
2657,13,18,yes,yes
2658,19,14,yes,no
2659,15,20,yes,yes
2660,16,21,yes,yes
2661,17,22,yes,yes
2662,23,18,yes,no
2663,19,24,yes,yes
2664,25,20,yes,no
2665,26,21,yes,no
2666,0,5,yes,yes
2667,1,6,yes,yes
2668,2,7,yes,yes
2669,8,3,yes,no
2670,4,9,yes,yes
2671,5,10,yes,yes
2672,6,11,yes,yes
2673,12,7,yes,no
2674,13,8,yes,no
2675,14,9,yes,no
2676,0,5,yes,yes
2677,1,6,yes,yes
2678,2,7,yes,yes
2679,3,8,yes,yes
2680,9,4,yes,no
2681,10,5,yes,no
2682,6,11,yes,yes
2683,12,7,yes,no
2684,8,13,yes,yes
2685,14,9,yes,no
2686,15,10,yes,no
2687,11,16,yes,yes
2688,12,17,yes,yes
2689,0,5,yes,yes
2690,6,1,yes,no
2691,7,2,yes,no
2692,8,3,yes,no
2693,4,9,yes,yes
2694,10,5,yes,no
2695,6,11,yes,yes
2696,7,12,yes,yes
2697,13,8,yes,no
2698,14,9,yes,no
2699,10,15,yes,yes
2700,11,16,yes,yes
2701,17,12,yes,no
2702,5,0,yes,no
2703,1,6,yes,yes
2704,7,2,yes,no
2705,3,8,yes,yes
2706,9,4,yes,no
2707,5,10,yes,yes
2708,11,6,yes,no
2709,12,7,yes,no
2710,8,13,yes,yes
2711,9,14,yes,yes
2712,10,15,yes,yes
2713,16,11,yes,no
2714,12,17,yes,yes
2715,13,18,yes,yes
2716,14,19,yes,yes
2717,20,15,yes,no
2718,16,21,yes,yes
2719,22,17,yes,no
2720,23,18,yes,no
2721,19,24,yes,yes
2722,25,20,yes,no
2723,21,26,yes,yes
2724,22,27,yes,yes
2725,28,23,yes,no
2726,24,29,yes,yes
2727,30,25,yes,no
2728,31,26,yes,no
2729,27,32,yes,yes
2730,0,5,yes,yes
2731,1,6,yes,yes
2732,2,7,yes,yes
2733,8,3,yes,no
2734,4,9,yes,yes
2735,10,5,yes,no
2736,6,11,yes,yes
2737,12,7,yes,no
2738,13,8,yes,no
2739,14,9,yes,no
2740,10,15,yes,yes
2741,16,11,yes,no
2742,17,12,yes,no
2743,13,18,yes,yes
2744,19,14,yes,no
2745,20,15,yes,no
2746,0,5,yes,yes
2747,6,1,yes,no
2748,2,7,yes,yes
2749,3,8,yes,yes
2750,9,4,yes,no
2751,5,10,yes,yes
2752,6,11,yes,yes
2753,7,12,yes,yes
2754,8,13,yes,yes
2755,9,14,yes,yes
2756,15,10,yes,no
2757,16,11,yes,no
2758,17,12,yes,no
2759,13,18,yes,yes
2760,14,19,yes,yes
2761,15,20,yes,yes
2762,21,16,yes,no
2763,22,17,yes,no
2764,18,23,yes,yes
2765,19,24,yes,yes
2766,20,25,yes,yes
2767,21,26,yes,yes
2768,5,0,yes,no
2769,6,1,yes,no
2770,2,7,yes,yes
2771,8,3,yes,no
2772,4,9,yes,yes
2773,5,10,yes,yes
2774,6,11,yes,yes
2775,0,5,yes,yes
2776,1,6,yes,yes
2777,7,2,yes,no
2778,8,3,yes,no
2779,9,4,yes,no
2780,5,10,yes,yes
2781,6,11,yes,yes
2782,12,7,yes,no
2783,8,13,yes,yes
2784,9,14,yes,yes
2785,0,5,yes,yes
2786,1,6,yes,yes
2787,2,7,yes,yes
2788,8,3,yes,no
2789,9,4,yes,no
2790,5,10,yes,yes
2791,6,11,yes,yes
2792,12,7,yes,no
2793,13,8,yes,no
2794,9,14,yes,yes
2795,15,10,yes,no
2796,11,16,yes,yes
2797,12,17,yes,yes
2798,13,18,yes,yes
2799,14,19,yes,yes
2800,15,20,yes,yes
2801,21,16,yes,no
2802,17,22,yes,yes
2803,23,18,yes,no
2804,5,0,yes,no
2805,1,6,yes,yes
2806,2,7,yes,yes
2807,8,3,yes,no
2808,9,4,yes,no
2809,5,10,yes,yes
2810,6,11,yes,yes
2811,0,5,yes,yes
2812,1,6,yes,yes
2813,2,7,yes,yes
2814,8,3,yes,no
2815,4,9,yes,yes
2816,10,5,yes,no
2817,6,11,yes,yes
2818,0,5,yes,yes
2819,1,6,yes,yes
2820,7,2,yes,no
2821,8,3,yes,no
2822,4,9,yes,yes
2823,5,10,yes,yes
2824,6,11,yes,yes
2825,7,12,yes,yes
2826,8,13,yes,yes
2827,9,14,yes,yes
2828,5,0,yes,no
2829,1,6,yes,yes
2830,2,7,yes,yes
2831,8,3,yes,no
2832,9,4,yes,no
2833,10,5,yes,no
2834,11,6,yes,no
2835,12,7,yes,no
2836,8,13,yes,yes
2837,14,9,yes,no
2838,10,15,yes,yes
2839,16,11,yes,no
2840,17,12,yes,no
2841,13,18,yes,yes
2842,14,19,yes,yes
2843,15,20,yes,yes
2844,0,5,yes,yes
2845,6,1,yes,no
2846,2,7,yes,yes
2847,8,3,yes,no
2848,9,4,yes,no
2849,5,10,yes,yes
2850,11,6,yes,no
2851,7,12,yes,yes
2852,13,8,yes,no
2853,9,14,yes,yes
2854,0,5,yes,yes
2855,1,6,yes,yes
2856,7,2,yes,no
2857,3,8,yes,yes
2858,4,9,yes,yes
2859,5,10,yes,yes
2860,6,11,yes,yes
2861,7,12,yes,yes
2862,8,13,yes,yes
2863,9,14,yes,yes
2864,15,10,yes,no
2865,11,16,yes,yes
2866,12,17,yes,yes
2867,13,18,yes,yes
2868,14,19,yes,yes
2869,15,20,yes,yes
2870,21,16,yes,no
2871,17,22,yes,yes
2872,18,23,yes,yes
2873,24,19,yes,no
2874,20,25,yes,yes
2875,26,21,yes,no
2876,27,22,yes,no
2877,23,28,yes,yes
2878,29,24,yes,no
2879,25,30,yes,yes
2880,26,31,yes,yes
2881,27,32,yes,yes
2882,33,28,yes,no
2883,34,29,yes,no
2884,35,30,yes,no
2885,5,0,yes,no
2886,6,1,yes,no
2887,2,7,yes,yes
2888,8,3,yes,no
2889,4,9,yes,yes
2890,5,10,yes,yes
2891,11,6,yes,no
2892,5,0,yes,no
2893,1,6,yes,yes
2894,7,2,yes,no
2895,3,8,yes,yes
2896,9,4,yes,no
2897,10,5,yes,no
2898,11,6,yes,no
2899,12,7,yes,no
2900,13,8,yes,no
2901,9,14,yes,yes
2902,10,15,yes,yes
2903,11,16,yes,yes
2904,17,12,yes,no
2905,5,0,yes,no
2906,6,1,yes,no
2907,7,2,yes,no
2908,3,8,yes,yes
2909,4,9,yes,yes
2910,10,5,yes,no
2911,11,6,yes,no
2912,0,5,yes,yes
2913,1,6,yes,yes
2914,7,2,yes,no
2915,8,3,yes,no
2916,9,4,yes,no
2917,10,5,yes,no
2918,11,6,yes,no
2919,12,7,yes,no
2920,8,13,yes,yes
2921,9,14,yes,yes
2922,15,10,yes,no
2923,16,11,yes,no
2924,17,12,yes,no
2925,13,18,yes,yes
2926,14,19,yes,yes
2927,15,20,yes,yes
2928,5,0,yes,no
2929,1,6,yes,yes
2930,7,2,yes,no
2931,3,8,yes,yes
2932,9,4,yes,no
2933,5,10,yes,yes
2934,6,11,yes,yes
2935,12,7,yes,no
2936,8,13,yes,yes
2937,14,9,yes,no
2938,15,10,yes,no
2939,16,11,yes,no
2940,17,12,yes,no
2941,5,0,yes,no
2942,6,1,yes,no
2943,2,7,yes,yes
2944,3,8,yes,yes
2945,5,0,yes,no
2946,6,1,yes,no
2947,7,2,yes,no
2948,8,3,yes,no
2949,4,9,yes,yes
2950,10,5,yes,no
2951,11,6,yes,no
2952,7,12,yes,yes
2953,8,13,yes,yes
2954,9,14,yes,yes
2955,5,0,yes,no
2956,6,1,yes,no
2957,2,7,yes,yes
2958,3,8,yes,yes
2959,4,9,yes,yes
2960,5,10,yes,yes
2961,6,11,yes,yes
2962,12,7,yes,no
2963,13,8,yes,no
2964,14,9,yes,no
2965,5,0,yes,no
2966,1,6,yes,yes
2967,2,7,yes,yes
2968,3,8,yes,yes
2969,4,9,yes,yes
2970,5,10,yes,yes
2971,6,11,yes,yes
2972,5,0,yes,no
2973,6,1,yes,no
2974,7,2,yes,no
2975,8,3,yes,no
2976,4,9,yes,yes
2977,10,5,yes,no
2978,6,11,yes,yes
2979,7,12,yes,yes
2980,8,13,yes,yes
2981,9,14,yes,yes
2982,10,15,yes,yes
2983,16,11,yes,no
2984,17,12,yes,no
2985,13,18,yes,yes
2986,14,19,yes,yes
2987,15,20,yes,yes
2988,0,5,yes,yes
2989,6,1,yes,no
2990,2,7,yes,yes
2991,3,8,yes,yes
2992,5,0,yes,no
2993,1,6,yes,yes
2994,7,2,yes,no
2995,8,3,yes,no
2996,9,4,yes,no
2997,5,10,yes,yes
2998,6,11,yes,yes
2999,7,12,yes,yes
3000,13,8,yes,no
3001,9,14,yes,yes
3002,5,0,yes,no
3003,1,6,yes,yes
3004,2,7,yes,yes
3005,3,8,yes,yes
3006,9,4,yes,no
3007,5,10,yes,yes
3008,6,11,yes,yes
3009,12,7,yes,no
3010,8,13,yes,yes
3011,14,9,yes,no
3012,0,5,yes,yes
3013,6,1,yes,no
3014,7,2,yes,no
3015,8,3,yes,no
3016,4,9,yes,yes
3017,5,10,yes,yes
3018,6,11,yes,yes
3019,0,5,yes,yes
3020,6,1,yes,no
3021,7,2,yes,no
3022,3,8,yes,yes
3023,0,5,yes,yes
3024,1,6,yes,yes
3025,2,7,yes,yes
3026,3,8,yes,yes
3027,9,4,yes,no
3028,5,10,yes,yes
3029,6,11,yes,yes
3030,7,12,yes,yes
3031,8,13,yes,yes
3032,9,14,yes,yes
3033,10,15,yes,yes
3034,16,11,yes,no
3035,12,17,yes,yes
3036,13,18,yes,yes
3037,14,19,yes,yes
3038,20,15,yes,no
3039,21,16,yes,no
3040,17,22,yes,yes
3041,18,23,yes,yes
3042,24,19,yes,no
3043,20,25,yes,yes
3044,26,21,yes,no
3045,22,27,yes,yes
3046,23,28,yes,yes
3047,24,29,yes,yes
3048,25,30,yes,yes
3049,31,26,yes,no
3050,27,32,yes,yes
3051,5,0,yes,no
3052,1,6,yes,yes
3053,2,7,yes,yes
3054,3,8,yes,yes
3055,9,4,yes,no
3056,5,10,yes,yes
3057,11,6,yes,no
3058,12,7,yes,no
3059,8,13,yes,yes
3060,9,14,yes,yes
3061,15,10,yes,no
3062,11,16,yes,yes
3063,12,17,yes,yes
3064,18,13,yes,no
3065,14,19,yes,yes
3066,15,20,yes,yes
3067,16,21,yes,yes
3068,22,17,yes,no
3069,23,18,yes,no
3070,0,5,yes,yes
3071,6,1,yes,no
3072,7,2,yes,no
3073,3,8,yes,yes
3074,4,9,yes,yes
3075,10,5,yes,no
3076,6,11,yes,yes
3077,12,7,yes,no
3078,13,8,yes,no
3079,14,9,yes,no
3080,10,15,yes,yes
3081,16,11,yes,no
3082,12,17,yes,yes
3083,18,13,yes,no
3084,19,14,yes,no
3085,20,15,yes,no
3086,16,21,yes,yes
3087,22,17,yes,no
3088,18,23,yes,yes
3089,0,5,yes,yes
3090,1,6,yes,yes
3091,7,2,yes,no
3092,3,8,yes,yes
3093,4,9,yes,yes
3094,10,5,yes,no
3095,6,11,yes,yes
3096,7,12,yes,yes
3097,13,8,yes,no
3098,14,9,yes,no
3099,15,10,yes,no
3100,11,16,yes,yes
3101,17,12,yes,no
3102,18,13,yes,no
3103,14,19,yes,yes
3104,20,15,yes,no
3105,5,0,yes,no
3106,6,1,yes,no
3107,2,7,yes,yes
3108,8,3,yes,no
3109,4,9,yes,yes
3110,10,5,yes,no
3111,11,6,yes,no
3112,12,7,yes,no
3113,13,8,yes,no
3114,9,14,yes,yes
3115,10,15,yes,yes
3116,11,16,yes,yes
3117,12,17,yes,yes
3118,13,18,yes,yes
3119,14,19,yes,yes
3120,20,15,yes,no
3121,21,16,yes,no
3122,17,22,yes,yes
3123,23,18,yes,no
3124,24,19,yes,no
3125,20,25,yes,yes
3126,21,26,yes,yes
3127,5,0,yes,no
3128,6,1,yes,no
3129,2,7,yes,yes
3130,8,3,yes,no
3131,4,9,yes,yes
3132,10,5,yes,no
3133,6,11,yes,yes
3134,12,7,yes,no
3135,13,8,yes,no
3136,9,14,yes,yes
3137,10,15,yes,yes
3138,11,16,yes,yes
3139,12,17,yes,yes
3140,13,18,yes,yes
3141,19,14,yes,no
3142,15,20,yes,yes
3143,21,16,yes,no
3144,22,17,yes,no
3145,23,18,yes,no
3146,0,5,yes,yes
3147,1,6,yes,yes
3148,7,2,yes,no
3149,3,8,yes,yes
3150,9,4,yes,no
3151,10,5,yes,no
3152,11,6,yes,no
3153,5,0,yes,no
3154,1,6,yes,yes
3155,2,7,yes,yes
3156,3,8,yes,yes
3157,9,4,yes,no
3158,5,10,yes,yes
3159,11,6,yes,no
3160,7,12,yes,yes
3161,13,8,yes,no
3162,9,14,yes,yes
3163,10,15,yes,yes
3164,11,16,yes,yes
3165,12,17,yes,yes
3166,18,13,yes,no
3167,14,19,yes,yes
3168,15,20,yes,yes
3169,21,16,yes,no
3170,17,22,yes,yes
3171,23,18,yes,no
3172,24,19,yes,no
3173,20,25,yes,yes
3174,21,26,yes,yes
3175,0,5,yes,yes
3176,1,6,yes,yes
3177,7,2,yes,no
3178,3,8,yes,yes
3179,4,9,yes,yes
3180,10,5,yes,no
3181,11,6,yes,no
3182,12,7,yes,no
3183,8,13,yes,yes
3184,14,9,yes,no
3185,10,15,yes,yes
3186,11,16,yes,yes
3187,17,12,yes,no
3188,18,13,yes,no
3189,14,19,yes,yes
3190,20,15,yes,no
3191,0,5,yes,yes
3192,6,1,yes,no
3193,7,2,yes,no
3194,3,8,yes,yes
3195,9,4,yes,no
3196,5,10,yes,yes
3197,11,6,yes,no
3198,7,12,yes,yes
3199,13,8,yes,no
3200,9,14,yes,yes
3201,10,15,yes,yes
3202,11,16,yes,yes
3203,17,12,yes,no
3204,18,13,yes,no
3205,19,14,yes,no
3206,20,15,yes,no
3207,16,21,yes,yes
3208,17,22,yes,yes
3209,23,18,yes,no
3210,19,24,yes,yes
3211,25,20,yes,no
3212,21,26,yes,yes
3213,22,27,yes,yes
3214,23,28,yes,yes
3215,24,29,yes,yes
3216,30,25,yes,no
3217,26,31,yes,yes
3218,32,27,yes,no
3219,33,28,yes,no
3220,29,34,yes,yes
3221,30,35,yes,yes
3222,0,5,yes,yes
3223,6,1,yes,no
3224,7,2,yes,no
3225,8,3,yes,no
3226,9,4,yes,no
3227,5,10,yes,yes
3228,6,11,yes,yes
3229,7,12,yes,yes
3230,13,8,yes,no
3231,9,14,yes,yes
3232,5,0,yes,no
3233,6,1,yes,no
3234,2,7,yes,yes
3235,8,3,yes,no
3236,4,9,yes,yes
3237,5,10,yes,yes
3238,11,6,yes,no
3239,7,12,yes,yes
3240,13,8,yes,no
3241,14,9,yes,no
3242,10,15,yes,yes
3243,11,16,yes,yes
3244,17,12,yes,no
3245,13,18,yes,yes
3246,14,19,yes,yes
3247,15,20,yes,yes
3248,21,16,yes,no
3249,17,22,yes,yes
3250,23,18,yes,no
3251,5,0,yes,no
3252,6,1,yes,no
3253,7,2,yes,no
3254,8,3,yes,no
3255,4,9,yes,yes
3256,5,10,yes,yes
3257,6,11,yes,yes
3258,7,12,yes,yes
3259,13,8,yes,no
3260,14,9,yes,no
3261,10,15,yes,yes
3262,11,16,yes,yes
3263,12,17,yes,yes
3264,0,5,yes,yes
3265,1,6,yes,yes
3266,7,2,yes,no
3267,3,8,yes,yes
3268,9,4,yes,no
3269,10,5,yes,no
3270,6,11,yes,yes
3271,7,12,yes,yes
3272,8,13,yes,yes
3273,9,14,yes,yes
3274,10,15,yes,yes
3275,16,11,yes,no
3276,12,17,yes,yes
3277,13,18,yes,yes
3278,14,19,yes,yes
3279,15,20,yes,yes
3280,5,0,yes,no
3281,1,6,yes,yes
3282,7,2,yes,no
3283,8,3,yes,no
3284,4,9,yes,yes
3285,5,10,yes,yes
3286,11,6,yes,no
3287,12,7,yes,no
3288,13,8,yes,no
3289,14,9,yes,no
3290,15,10,yes,no
3291,11,16,yes,yes
3292,12,17,yes,yes
3293,0,5,yes,yes
3294,6,1,yes,no
3295,2,7,yes,yes
3296,8,3,yes,no
3297,9,4,yes,no
3298,10,5,yes,no
3299,6,11,yes,yes
3300,7,12,yes,yes
3301,13,8,yes,no
3302,14,9,yes,no
3303,15,10,yes,no
3304,16,11,yes,no
3305,17,12,yes,no
3306,18,13,yes,no
3307,14,19,yes,yes
3308,20,15,yes,no
3309,0,5,yes,yes
3310,6,1,yes,no
3311,7,2,yes,no
3312,8,3,yes,no
3313,4,9,yes,yes
3314,5,10,yes,yes
3315,6,11,yes,yes
3316,7,12,yes,yes
3317,8,13,yes,yes
3318,14,9,yes,no
3319,10,15,yes,yes
3320,11,16,yes,yes
3321,17,12,yes,no
3322,5,0,yes,no
3323,1,6,yes,yes
3324,7,2,yes,no
3325,8,3,yes,no
3326,9,4,yes,no
3327,10,5,yes,no
3328,11,6,yes,no
3329,12,7,yes,no
3330,13,8,yes,no
3331,14,9,yes,no
3332,0,5,yes,yes
3333,6,1,yes,no
3334,7,2,yes,no
3335,3,8,yes,yes
3336,4,9,yes,yes
3337,10,5,yes,no
3338,11,6,yes,no
3339,7,12,yes,yes
3340,8,13,yes,yes
3341,14,9,yes,no
3342,10,15,yes,yes
3343,16,11,yes,no
3344,17,12,yes,no
3345,5,0,yes,no
3346,1,6,yes,yes
3347,7,2,yes,no
3348,8,3,yes,no
3349,9,4,yes,no
3350,10,5,yes,no
3351,6,11,yes,yes
3352,12,7,yes,no
3353,13,8,yes,no
3354,14,9,yes,no
3355,10,15,yes,yes
3356,16,11,yes,no
3357,12,17,yes,yes
3358,5,0,yes,no
3359,1,6,yes,yes
3360,7,2,yes,no
3361,3,8,yes,yes
3362,4,9,yes,yes
3363,5,10,yes,yes
3364,11,6,yes,no
3365,7,12,yes,yes
3366,8,13,yes,yes
3367,9,14,yes,yes
3368,10,15,yes,yes
3369,11,16,yes,yes
3370,12,17,yes,yes
3371,0,5,yes,yes
3372,6,1,yes,no
3373,2,7,yes,yes
3374,3,8,yes,yes
3375,4,9,yes,yes
3376,10,5,yes,no
3377,11,6,yes,no
3378,12,7,yes,no
3379,13,8,yes,no
3380,9,14,yes,yes
3381,10,15,yes,yes
3382,11,16,yes,yes
3383,17,12,yes,no
3384,5,0,yes,no
3385,1,6,yes,yes
3386,2,7,yes,yes
3387,8,3,yes,no
3388,4,9,yes,yes
3389,5,10,yes,yes
3390,11,6,yes,no
3391,12,7,yes,no
3392,13,8,yes,no
3393,9,14,yes,yes
3394,15,10,yes,no
3395,16,11,yes,no
3396,12,17,yes,yes
3397,13,18,yes,yes
3398,14,19,yes,yes
3399,20,15,yes,no
3400,21,16,yes,no
3401,22,17,yes,no
3402,23,18,yes,no
3403,19,24,yes,yes
3404,20,25,yes,yes
3405,21,26,yes,yes
3406,27,22,yes,no
3407,23,28,yes,yes
3408,29,24,yes,no
3409,0,5,yes,yes
3410,1,6,yes,yes
3411,7,2,yes,no
3412,8,3,yes,no
3413,4,9,yes,yes
3414,5,10,yes,yes
3415,6,11,yes,yes
3416,7,12,yes,yes
3417,8,13,yes,yes
3418,9,14,yes,yes
3419,10,15,yes,yes
3420,16,11,yes,no
3421,12,17,yes,yes
3422,18,13,yes,no
3423,14,19,yes,yes
3424,15,20,yes,yes
3425,21,16,yes,no
3426,22,17,yes,no
3427,23,18,yes,no
3428,0,5,yes,yes
3429,6,1,yes,no
3430,7,2,yes,no
3431,8,3,yes,no
3432,9,4,yes,no
3433,10,5,yes,no
3434,6,11,yes,yes
